-89274	1	0.563463
-88985	4	0.568701
-84326	8	1.23392
-80520	9	0.658262
-80231	5	0.581275
-79958	6	0.696161
-79668	6	0.83187
-79395	2	0.547554
-76151	8	1.01753
-75879	3	0.670289
-75878	7	0.83084
-75862	7	0.744798
-75299	3	0.534521
-75009	4	0.672013
-72072	11	0.614509
-72056	15	1.1103
-71783	9	1.05576
-71782	9	1.01697
-71766	8	0.574359
-71493	7	0.727741
-71220	11	1.54382
-71203	7	0.906007
-70930	4	0.96976
-70657	3	0.595342
-67960	14	0.999942
-67687	21	1.36277
-67414	12	1.57311
-67413	4	0.606976
-67397	21	2.81704
-67124	15	1.71366
-67107	4	0.581159
-66851	12	1.6395
-66834	10	1.93963
-66561	9	0.935505
-64170	24	1.27068
-64154	24	1.79991
-64153	7	0.527956
-63881	31	1.96341
-63880	33	2.202
-63864	14	1.15564
-63608	28	1.34319
-63607	16	1.98226
-63591	55	3.78299
-63318	45	3.89513
-63317	10	1.0026
-63301	14	1.46729
-63045	22	1.98391
-63028	25	3.10259
-62755	19	2.81377
-62739	5	0.796838
-62482	8	1.46817
-62466	6	1.26877
-62465	11	2.01514
-60074	25	0.556544
-60058	19	0.704244
-59802	47	1.26385
-59785	147	9.96071
-59784	22	1.63645
-59528	46	2.69631
-59512	163	11.5043
-59511	59	4.63097
-59495	79	8.06509
-59239	107	7.35929
-59238	16	2.32554
-59222	129	11.4045
-59221	9	1.51352
-59205	10	1.5176
-58949	106	12.2242
-58933	8	0.790803
-58932	50	8.31474
-58676	27	3.00174
-58660	10	0.919695
-58659	47	6.47922
-58643	6	0.824721
-58642	5	0.983264
-58386	20	2.84524
-58370	7	1.0422
-58369	14	1.86822
-58113	4	0.970061
-55689	119	3.2455
-55433	206	4.29883
-55432	125	4.0011
-55416	643	32.3132
-55415	58	5.49162
-55399	24	2.56664
-55160	17	0.887732
-55159	26	1.65447
-55143	626	52.1152
-55142	15	1.19937
-55127	11	1.53392
-55126	282	31.2517
-54870	213	19.4554
-54854	29	3.56112
-54853	341	40.6027
-54837	30	4.90514
-54836	29	5.38425
-54581	13	1.38647
-54580	174	23.8118
-54564	38	5.04505
-54563	100	15.1484
-54307	23	2.92255
-54291	43	6.44015
-54290	74	11.016
-54274	24	3.11838
-54273	12	2.43945
-54018	12	1.82645
-51320	371	7.2045
-51064	533	10.325
-51063	22	1.24662
-51047	1715	68.566
-51031	45	2.1687
-51030	134	10.8468
-50775	64	3.82809
-50774	1236	89.6251
-50758	207	19.6792
-50757	582	57.2881
-50501	229	22.3498
-50485	211	21.3423
-50484	583	71.0097
-50468	167	23.3899
-50467	51	8.57366
-50212	29	2.72439
-50211	254	38.4242
-50195	150	21.3893
-50194	171	30.8967
-50178	19	3.54937
-49938	11	1.59399
-49922	101	16.5291
-49921	96	16.0248
-46951	514	6.19123
-46695	350	5.44783
-46679	333	7.23989
-46678	2340	76.1102
-46662	559	29.8234
-46661	156	13.9071
-46406	168	5.83596
-46405	1563	105.959
-46389	703	61.9219
-46388	863	92.8187
-46372	24	2.87697
-46132	146	14.6458
-46116	547	65.5401
-46115	666	83.5028
-46099	425	56.8926
-46098	75	12.2758
-45843	60	5.79536
-45842	303	42.346
-45826	455	72.0881
-45825	214	33.5096
-45569	3	0.615208
-42582	248	1.80562
-42310	615	8.19865
-42309	1954	50.4431
-42293	1558	65.8979
-42292	202	12.658
-42037	241	6.30171
-42036	1779	101.381
-42020	1932	147.92
-42019	1188	107.806
-42003	246	23.0039
-41763	43	3.37328
-41747	1294	129.543
-41746	834	95.6814
-41730	1100	146.317
-41729	108	14.2901
-41474	147	14.466
-41473	294	33.2052
-37941	213	1.90426
-37940	754	11.9063
-37924	1915	53.871
-37923	180	9.92773
-37668	241	3.15514
-37667	1200	47.574
-37651	3515	184.815
-37650	987	69.0196
-37634	764	64.582
-37378	2204	174.644
-37377	475	49.0834
-33282	2762	91.8717
