34970	11	281.504
34987	15	570.992
35260	11	537.636
35277	3	587.079
35550	7	792.389
35823	1	240.635
39066	75	594.408
39083	23	417.587
39339	62	1742.23
39356	47	1543.63
39629	27	1679.08
39645	12	816.856
39646	13	781.099
39902	11	787.571
39919	9	939.317
43162	75	282.74
43435	190	2296.85
43451	34	576.412
43452	75	2255.24
43708	80	1766.11
43724	37	965.768
43725	107	4729.18
43741	18	918.909
43998	66	2655.95
44014	31	2386.96
44015	10	642.28
44271	18	1173.07
44287	25	2993.57
47531	152	718.564
47804	261	4137.66
47820	117	2263.21
47821	106	2517.98
48077	65	1447.49
48093	124	5940.6
48094	110	5514.51
48110	52	2280.23
48366	52	3083.58
48367	73	5130.3
48383	96	5465.69
51900	112	501.794
51916	68	670.828
52173	144	1874.73
52189	148	3373.37
52190	57	1922.13
52446	18	372.584
52462	136	4299.07
52479	85	5270.84
56269	43	265.419
56558	149	3495.92
56559	37	865.842
