-63591	6	204.212
-63318	4	264.843
-63045	4	208.294
-62738	1	116.708
-59239	16	346.694
-59222	21	671.383
-58949	8	191.051
-58676	3	173.003
-55143	56	430.849
-54854	7	255.778
-54853	38	1348.08
-54581	8	500.196
-54580	38	1924.08
-54564	14	589.075
-54563	10	539.937
-54291	10	787.387
-54290	15	704.915
-54274	2	154.03
-54017	7	511.743
-51047	39	91.6688
-50774	97	908.132
-50758	30	339.707
-50757	57	1572.63
-50501	48	1434.11
-50485	28	579.825
-50484	80	3636.05
-50468	21	1169.43
-50211	62	2745.58
-50195	26	1422.07
-50194	10	850.009
-49938	9	510.694
-49922	23	2219.87
-49921	18	2113.28
-46662	22	211.519
-46661	6	127.728
-46405	116	1574.11
-46389	89	1978.59
-46388	74	2032.28
-46132	29	867.213
-46116	60	1793.64
-46115	72	3282.96
-46099	43	2092.71
-45843	21	1044.69
-45842	45	2634.15
-45826	59	5383.06
-45825	19	2225
-42036	107	1502.94
-42020	151	3018.31
-42019	79	2926.06
-41747	136	5921.23
-41746	60	2783.53
-41730	109	6136.06
-41474	32	2141.02
-41473	40	2020.32
-37651	267	4479.54
-37650	77	2415.37
-37634	47	2135.04
-37378	247	9420.29
-37377	43	2306.84
-33282	283	4807.52
