33282	285	5196.43
37378	249	9857.93
37651	316	5439.62
41473	16	1058.36
41474	28	1557.97
41730	107	6002.32
41746	44	2326.9
41747	189	8621.01
42019	66	2229.27
42020	173	3075.16
42036	113	2076.76
45569	2	324.49
45825	16	987.515
45826	69	5402.44
45842	36	2744.62
45843	29	1403.13
46099	50	3287.62
46115	58	3297.93
46116	79	2669.18
46132	23	462.226
46388	66	2002.82
46389	68	1782.39
46405	102	1551.92
49921	10	734.127
49922	25	1670.99
49938	7	962.882
50194	9	521.44
50195	38	2230.64
50211	30	1286.12
50212	17	678.719
50468	22	1355.52
50484	59	2750.07
50485	40	1272.68
50501	52	1309.18
50757	54	1450.21
50758	36	359.009
50774	114	1169.2
51047	31	108.159
54017	6	999.708
54274	3	644.29
54290	10	864.965
54291	12	620.655
54563	10	1031.16
54564	25	1483.24
54580	29	1066.76
54581	7	326.812
54853	45	1059.1
54854	11	129.131
54870	33	663.716
55126	34	258.241
55143	53	380.736
58370	2	116.056
58386	2	305.098
58387	1	152.656
58659	7	408.077
58660	2	148.013
58949	23	1178.67
59222	26	640.988
59239	16	116.53
59511	4	86.6684
63028	2	153.884
63045	3	228.822
