1	 -50212	 31013	 37005	 39003	 45004	 0	 0	 0	 
-1	 26232	 32007	 38007	 40008	 46008	 0	 0	 0	 
-1	 -60927	 31015	 37014	 39016	 45015	 0	 0	 0	 
-1	 -31181	 31008	 37010	 39013	 45013	 0	 0	 0	 
-1	 56269	 32014	 38012	 40013	 46013	 0	 0	 0	 
-1	 -48367	 31012	 37013	 39015	 45015	 0	 0	 0	 
1	 75878	 32019	 38009	 40007	 46006	 0	 0	 0	 
1	 63607	 32016	 38009	 40008	 46007	 0	 0	 0	 
1	 -42020	 31011	 37005	 39003	 45004	 0	 0	 0	 
-1	 35533	 32009	 38011	 40013	 46013	 0	 0	 0	 
1	 37651	 32010	 38004	 40002	 46003	 0	 0	 0	 
-1	 -47804	 31012	 37011	 39012	 45012	 0	 0	 0	 
1	 -63028	 31016	 37007	 39004	 45004	 0	 0	 0	 
-1	 31181	 32008	 38010	 40013	 46013	 0	 0	 0	 
1	 46678	 32012	 38007	 40006	 46006	 0	 0	 0	 
1	 -54274	 31014	 37005	 39001	 45002	 0	 0	 0	 
-1	 52479	 32013	 38013	 40016	 46015	 0	 0	 0	 
1	 63608	 32016	 38009	 40008	 46008	 0	 0	 0	 
-1	 -39339	 31010	 37010	 39011	 45011	 0	 0	 0	 
1	 -54853	 31014	 37007	 39005	 45005	 0	 0	 0	 
1	 -54580	 31014	 37006	 39004	 45004	 0	 0	 0	 
1	 -33282	 31009	 37003	 39001	 45002	 0	 0	 0	 
-1	 -43451	 31011	 37010	 39012	 45011	 0	 0	 0	 
1	 -46115	 31012	 37005	 39003	 45003	 0	 0	 0	 
1	 71493	 32018	 38008	 40005	 46005	 0	 0	 0	 
1	 67397	 32017	 38008	 40005	 46005	 0	 0	 0	 
1	 33555	 32009	 38004	 40002	 46003	 0	 0	 0	 
1	 41747	 32011	 38004	 40002	 46003	 0	 0	 0	 
-1	 -35822	 31009	 37012	 39015	 45014	 0	 0	 0	 
-1	 43708	 32011	 38011	 40012	 46012	 0	 0	 0	 
1	 -67977	 31017	 37010	 39009	 45009	 0	 0	 0	 
1	 -63318	 31016	 37008	 39006	 45006	 0	 0	 0	 
1	 41746	 32011	 38004	 40002	 46002	 0	 0	 0	 
1	 -67124	 31017	 37007	 39004	 45004	 0	 0	 0	 
-1	 43435	 32011	 38010	 40011	 46011	 0	 0	 0	 
-1	 -65023	 31016	 37014	 39016	 45015	 0	 0	 0	 
1	 -46678	 31012	 37007	 39006	 45006	 0	 0	 0	 
1	 -37378	 31010	 37003	 39001	 45002	 0	 0	 0	 
1	 -55143	 31014	 37008	 39007	 45007	 0	 0	 0	 
-1	 -18057	 31005	 37007	 39009	 45009	 0	 0	 0	 
1	 67960	 32017	 38010	 40008	 46008	 0	 0	 0	 
-1	 21880	 32006	 38006	 40008	 46008	 0	 0	 0	 
-1	 -43997	 31011	 37012	 39014	 45013	 0	 0	 0	 
-1	 39628	 32010	 38011	 40013	 46012	 0	 0	 0	 
1	 -54854	 31014	 37007	 39005	 45006	 0	 0	 0	 
-1	 39646	 32010	 38011	 40014	 46014	 0	 0	 0	 
-1	 31470	 32008	 38011	 40015	 46014	 0	 0	 0	 
-1	 -39050	 31010	 37009	 39009	 45010	 0	 0	 0	 
1	 67976	 32017	 38010	 40009	 46008	 0	 0	 0	 
-1	 52172	 32013	 38012	 40013	 46012	 0	 0	 0	 
1	 29186	 32008	 38003	 40001	 46002	 0	 0	 0	 
-1	 48077	 32012	 38012	 40013	 46013	 0	 0	 0	 
-1	 52173	 32013	 38012	 40013	 46013	 0	 0	 0	 
-1	 39066	 32010	 38009	 40010	 46010	 0	 0	 0	 
1	 55143	 32014	 38008	 40007	 46007	 0	 0	 0	 
1	 42020	 32011	 38005	 40003	 46004	 0	 0	 0	 
-1	 39356	 32010	 38010	 40012	 46012	 0	 0	 0	 
-1	 -43435	 31011	 37010	 39011	 45011	 0	 0	 0	 
1	 -54870	 31014	 37007	 39006	 45006	 0	 0	 0	 
1	 63028	 32016	 38007	 40004	 46004	 0	 0	 0	 
1	 -67960	 31017	 37010	 39008	 45008	 0	 0	 0	 
-1	 -34987	 31009	 37009	 39011	 45011	 0	 0	 0	 
1	 46115	 32012	 38005	 40003	 46003	 0	 0	 0	 
1	 66834	 32017	 38006	 40002	 46002	 0	 0	 0	 
1	 -37650	 31010	 37004	 39002	 45002	 0	 0	 0	 
-1	 -38794	 31010	 37008	 39009	 45010	 0	 0	 0	 
-1	 30329	 32008	 38007	 40008	 46009	 0	 0	 0	 
1	 -45826	 31012	 37004	 39001	 45002	 0	 0	 0	 
1	 37378	 32010	 38003	 40001	 46002	 0	 0	 0	 
1	 63335	 32016	 38008	 40007	 46007	 0	 0	 0	 
1	 42036	 32011	 38005	 40004	 46004	 0	 0	 0	 
-1	 39919	 32010	 38012	 40015	 46015	 0	 0	 0	 
-1	 48093	 32012	 38012	 40014	 46013	 0	 0	 0	 
1	 59512	 32015	 38009	 40008	 46008	 0	 0	 0	 
1	 -50774	 31013	 37007	 39006	 45006	 0	 0	 0	 
1	 -54290	 31014	 37005	 39002	 45002	 0	 0	 0	 
-1	 -43452	 31011	 37010	 39012	 45012	 0	 0	 0	 
1	 -49922	 31013	 37004	 39001	 45002	 0	 0	 0	 
1	 -46405	 31012	 37006	 39005	 45005	 0	 0	 0	 
-1	 -51900	 31013	 37011	 39012	 45012	 0	 0	 0	 
-1	 48094	 32012	 38012	 40014	 46014	 0	 0	 0	 
1	 50211	 32013	 38005	 40003	 46003	 0	 0	 0	 
1	 71766	 32018	 38009	 40006	 46006	 0	 0	 0	 
-1	 -44287	 31011	 37013	 39016	 45015	 0	 0	 0	 
1	 -58932	 31015	 37007	 39004	 45004	 0	 0	 0	 
-1	 -48093	 31012	 37012	 39014	 45013	 0	 0	 0	 
-1	 26249	 32007	 38007	 40009	 46009	 0	 0	 0	 
1	 -50485	 31013	 37006	 39004	 45005	 0	 0	 0	 
1	 50485	 32013	 38006	 40004	 46005	 0	 0	 0	 
1	 58949	 32015	 38007	 40005	 46005	 0	 0	 0	 
-1	 47804	 32012	 38011	 40012	 46012	 0	 0	 0	 
-1	 -30892	 31008	 37009	 39011	 45012	 0	 0	 0	 
-1	 38793	 32010	 38008	 40009	 46009	 0	 0	 0	 
-1	 -52189	 31013	 37012	 39014	 45013	 0	 0	 0	 
-1	 -21847	 31006	 37006	 39006	 45007	 0	 0	 0	 
-1	 22989	 32006	 38010	 40013	 46013	 0	 0	 0	 
-1	 30328	 32008	 38007	 40008	 46008	 0	 0	 0	 
1	 -59528	 31015	 37009	 39009	 45008	 0	 0	 0	 
-1	 -43162	 31011	 37009	 39010	 45010	 0	 0	 0	 
-1	 42889	 32011	 38008	 40009	 46009	 0	 0	 0	 
-1	 -43998	 31011	 37012	 39014	 45014	 0	 0	 0	 
1	 50484	 32013	 38006	 40004	 46004	 0	 0	 0	 
1	 -46116	 31012	 37005	 39003	 45004	 0	 0	 0	 
1	 42003	 32011	 38005	 40002	 46003	 0	 0	 0	 
-1	 60654	 32015	 38013	 40015	 46014	 0	 0	 0	 
-1	 44271	 32011	 38013	 40015	 46015	 0	 0	 0	 
-1	 22700	 32006	 38009	 40011	 46012	 0	 0	 0	 
-1	 -52206	 31013	 37012	 39015	 45014	 0	 0	 0	 
1	 67687	 32017	 38009	 40007	 46007	 0	 0	 0	 
-1	 26795	 32007	 38009	 40011	 46011	 0	 0	 0	 
-1	 39339	 32010	 38010	 40011	 46011	 0	 0	 0	 
-1	 -52446	 31013	 37013	 39014	 45014	 0	 0	 0	 
-1	 -44014	 31011	 37012	 39015	 45014	 0	 0	 0	 
-1	 26233	 32007	 38007	 40008	 46009	 0	 0	 0	 
1	 -67687	 31017	 37009	 39007	 45007	 0	 0	 0	 
-1	 43725	 32011	 38011	 40013	 46013	 0	 0	 0	 
-1	 -60654	 31015	 37013	 39015	 45014	 0	 0	 0	 
1	 -49921	 31013	 37004	 39001	 45001	 0	 0	 0	 
-1	 -30602	 31008	 37008	 39009	 45010	 0	 0	 0	 
1	 -76424	 31019	 37011	 39009	 45008	 0	 0	 0	 
1	 41730	 32011	 38004	 40001	 46002	 0	 0	 0	 
-1	 52462	 32013	 38013	 40015	 46014	 0	 0	 0	 
1	 58660	 32015	 38006	 40003	 46004	 0	 0	 0	 
-1	 -56559	 31014	 37013	 39015	 45015	 0	 0	 0	 
1	 -63897	 31016	 37010	 39010	 45009	 0	 0	 0	 
1	 46389	 32012	 38006	 40004	 46005	 0	 0	 0	 
-1	 34697	 32009	 38008	 40009	 46009	 0	 0	 0	 
1	 -62482	 31016	 37005	 39002	 45002	 0	 0	 0	 
-1	 -60911	 31015	 37014	 39015	 45015	 0	 0	 0	 
-1	 43418	 32011	 38010	 40010	 46010	 0	 0	 0	 
1	 -37667	 31010	 37004	 39003	 45003	 0	 0	 0	 
1	 49921	 32013	 38004	 40001	 46001	 0	 0	 0	 
1	 -72072	 31018	 37010	 39009	 45008	 0	 0	 0	 
-1	 -56269	 31014	 37012	 39013	 45013	 0	 0	 0	 
-1	 -43708	 31011	 37011	 39012	 45012	 0	 0	 0	 
1	 33282	 32009	 38003	 40001	 46002	 0	 0	 0	 
1	 -37651	 31010	 37004	 39002	 45003	 0	 0	 0	 
1	 54290	 32014	 38005	 40002	 46002	 0	 0	 0	 
-1	 -39629	 31010	 37011	 39013	 45013	 0	 0	 0	 
-1	 56285	 32014	 38012	 40014	 46013	 0	 0	 0	 
1	 59222	 32015	 38008	 40006	 46006	 0	 0	 0	 
-1	 47821	 32012	 38011	 40013	 46013	 0	 0	 0	 
1	 -54581	 31014	 37006	 39004	 45005	 0	 0	 0	 
-1	 -56285	 31014	 37012	 39014	 45013	 0	 0	 0	 
1	 67107	 32017	 38007	 40003	 46003	 0	 0	 0	 
-1	 48366	 32012	 38013	 40015	 46014	 0	 0	 0	 
1	 -58949	 31015	 37007	 39005	 45005	 0	 0	 0	 
1	 62482	 32016	 38005	 40002	 46002	 0	 0	 0	 
-1	 -52462	 31013	 37013	 39015	 45014	 0	 0	 0	 
-1	 30311	 32008	 38007	 40007	 46007	 0	 0	 0	 
1	 -46389	 31012	 37006	 39004	 45005	 0	 0	 0	 
-1	 -22427	 31006	 37008	 39010	 45011	 0	 0	 0	 
-1	 -23296	 31006	 37011	 39016	 45016	 0	 0	 0	 
1	 -50758	 31013	 37007	 39005	 45006	 0	 0	 0	 
-1	 34970	 32009	 38009	 40010	 46010	 0	 0	 0	 
-1	 35260	 32009	 38010	 40012	 46012	 0	 0	 0	 
-1	 30874	 32008	 38009	 40010	 46010	 0	 0	 0	 
1	 54854	 32014	 38007	 40005	 46006	 0	 0	 0	 
-1	 -52173	 31013	 37012	 39013	 45013	 0	 0	 0	 
-1	 -39066	 31010	 37009	 39010	 45010	 0	 0	 0	 
-1	 60911	 32015	 38014	 40015	 46015	 0	 0	 0	 
-1	 43997	 32011	 38012	 40014	 46013	 0	 0	 0	 
-1	 47531	 32012	 38010	 40011	 46011	 0	 0	 0	 
-1	 39629	 32010	 38011	 40013	 46013	 0	 0	 0	 
1	 -29186	 31008	 37003	 39001	 45002	 0	 0	 0	 
-1	 -27358	 31007	 37011	 39014	 45014	 0	 0	 0	 
1	 -63591	 31016	 37009	 39007	 45007	 0	 0	 0	 
1	 71220	 32018	 38007	 40004	 46004	 0	 0	 0	 
-1	 34987	 32009	 38009	 40011	 46011	 0	 0	 0	 
-1	 44287	 32011	 38013	 40016	 46015	 0	 0	 0	 
-1	 39083	 32010	 38009	 40011	 46011	 0	 0	 0	 
-1	 17511	 32005	 38005	 40007	 46007	 0	 0	 0	 
1	 -51047	 31013	 37008	 39007	 45007	 0	 0	 0	 
-1	 44015	 32011	 38012	 40015	 46015	 0	 0	 0	 
1	 -33555	 31009	 37004	 39002	 45003	 0	 0	 0	 
1	 50212	 32013	 38005	 40003	 46004	 0	 0	 0	 
-1	 48367	 32012	 38013	 40015	 46015	 0	 0	 0	 
-1	 -22410	 31006	 37008	 39009	 45010	 0	 0	 0	 
-1	 -47820	 31012	 37011	 39013	 45012	 0	 0	 0	 
1	 -42037	 31011	 37005	 39004	 45005	 0	 0	 0	 
1	 -42309	 31011	 37006	 39005	 45005	 0	 0	 0	 
-1	 -43725	 31011	 37011	 39013	 45013	 0	 0	 0	 
1	 -67141	 31017	 37007	 39005	 45005	 0	 0	 0	 
1	 -62739	 31016	 37006	 39002	 45003	 0	 0	 0	 
-1	 22699	 32006	 38009	 40011	 46011	 0	 0	 0	 
1	 46099	 32012	 38005	 40002	 46003	 0	 0	 0	 
1	 42293	 32011	 38006	 40004	 46005	 0	 0	 0	 
-1	 -34698	 31009	 37008	 39009	 45010	 0	 0	 0	 
-1	 60927	 32015	 38014	 40016	 46015	 0	 0	 0	 
-1	 22153	 32006	 38007	 40009	 46009	 0	 0	 0	 
-1	 -25960	 31007	 37006	 39007	 45008	 0	 0	 0	 
-1	 -17785	 31005	 37006	 39008	 45009	 0	 0	 0	 
-1	 56559	 32014	 38013	 40015	 46015	 0	 0	 0	 
-1	 -35823	 31009	 37012	 39015	 45015	 0	 0	 0	 
-1	 43452	 32011	 38010	 40012	 46012	 0	 0	 0	 
-1	 26522	 32007	 38008	 40010	 46010	 0	 0	 0	 
-1	 48110	 32012	 38012	 40015	 46014	 0	 0	 0	 
1	 -50211	 31013	 37005	 39003	 45003	 0	 0	 0	 
-1	 60637	 32015	 38013	 40014	 46013	 0	 0	 0	 
-1	 -30891	 31008	 37009	 39011	 45011	 0	 0	 0	 
1	 37924	 32010	 38005	 40003	 46004	 0	 0	 0	 
-1	 -30601	 31008	 37008	 39009	 45009	 0	 0	 0	 
1	 67704	 32017	 38009	 40008	 46008	 0	 0	 0	 
1	 -45843	 31012	 37004	 39002	 45003	 0	 0	 0	 
1	 37634	 32010	 38004	 40001	 46002	 0	 0	 0	 
-1	 51900	 32013	 38011	 40012	 46012	 0	 0	 0	 
1	 -67703	 31017	 37009	 39008	 45007	 0	 0	 0	 
1	 76441	 32019	 38011	 40010	 46009	 0	 0	 0	 
-1	 -60638	 31015	 37013	 39014	 45014	 0	 0	 0	 
1	 -50194	 31013	 37005	 39002	 45002	 0	 0	 0	 
1	 63301	 32016	 38008	 40005	 46005	 0	 0	 0	 
1	 -76987	 31019	 37013	 39012	 45011	 0	 0	 0	 
-1	 -48110	 31012	 37012	 39015	 45014	 0	 0	 0	 
-1	 22716	 32006	 38009	 40012	 46012	 0	 0	 0	 
1	 -41747	 31011	 37004	 39002	 45003	 0	 0	 0	 
1	 -50757	 31013	 37007	 39005	 45005	 0	 0	 0	 
-1	 39918	 32010	 38012	 40015	 46014	 0	 0	 0	 
1	 -72618	 31018	 37012	 39011	 45010	 0	 0	 0	 
-1	 -56542	 31014	 37013	 39014	 45014	 0	 0	 0	 
1	 -59222	 31015	 37008	 39006	 45006	 0	 0	 0	 
1	 46388	 32012	 38006	 40004	 46004	 0	 0	 0	 
1	 67414	 32017	 38008	 40006	 46006	 0	 0	 0	 
-1	 48383	 32012	 38013	 40016	 46015	 0	 0	 0	 
1	 54870	 32014	 38007	 40006	 46006	 0	 0	 0	 
1	 -63880	 31016	 37010	 39009	 45008	 0	 0	 0	 
1	 42309	 32011	 38006	 40005	 46005	 0	 0	 0	 
-1	 31164	 32008	 38010	 40012	 46012	 0	 0	 0	 
1	 45826	 32012	 38004	 40001	 46002	 0	 0	 0	 
-1	 -27068	 31007	 37010	 39012	 45012	 0	 0	 0	 
-1	 43145	 32011	 38009	 40009	 46009	 0	 0	 0	 
-1	 43162	 32011	 38009	 40010	 46010	 0	 0	 0	 
-1	 -35260	 31009	 37010	 39012	 45012	 0	 0	 0	 
1	 -46099	 31012	 37005	 39002	 45003	 0	 0	 0	 
-1	 51916	 32013	 38011	 40013	 46012	 0	 0	 0	 
1	 -45825	 31012	 37004	 39001	 45001	 0	 0	 0	 
1	 67703	 32017	 38009	 40008	 46007	 0	 0	 0	 
-1	 -26506	 31007	 37008	 39009	 45010	 0	 0	 0	 
-1	 31454	 32008	 38011	 40014	 46014	 0	 0	 0	 
-1	 17495	 32005	 38005	 40006	 46007	 0	 0	 0	 
1	 -42293	 31011	 37006	 39004	 45005	 0	 0	 0	 
-1	 26523	 32007	 38008	 40010	 46011	 0	 0	 0	 
1	 58966	 32015	 38007	 40006	 46006	 0	 0	 0	 
1	 -50484	 31013	 37006	 39004	 45004	 0	 0	 0	 
1	 72619	 32018	 38012	 40011	 46011	 0	 0	 0	 
1	 -66851	 31017	 37006	 39003	 45003	 0	 0	 0	 
-1	 26505	 32007	 38008	 40009	 46009	 0	 0	 0	 
1	 -41474	 31011	 37003	 39001	 45002	 0	 0	 0	 
1	 54291	 32014	 38005	 40002	 46003	 0	 0	 0	 
1	 51047	 32013	 38008	 40007	 46007	 0	 0	 0	 
1	 63045	 32016	 38007	 40005	 46005	 0	 0	 0	 
1	 -76441	 31019	 37011	 39010	 45009	 0	 0	 0	 
1	 54580	 32014	 38006	 40004	 46004	 0	 0	 0	 
-1	 -48366	 31012	 37013	 39015	 45014	 0	 0	 0	 
1	 59511	 32015	 38009	 40008	 46007	 0	 0	 0	 
1	 -68249	 31017	 37011	 39010	 45009	 0	 0	 0	 
1	 54853	 32014	 38007	 40005	 46005	 0	 0	 0	 
1	 58369	 32015	 38005	 40001	 46001	 0	 0	 0	 
1	 -62465	 31016	 37005	 39001	 45001	 0	 0	 0	 
1	 63591	 32016	 38009	 40007	 46007	 0	 0	 0	 
-1	 -26249	 31007	 37007	 39009	 45009	 0	 0	 0	 
1	 -59785	 31015	 37010	 39009	 45009	 0	 0	 0	 
1	 63318	 32016	 38008	 40006	 46006	 0	 0	 0	 
1	 72073	 32018	 38010	 40009	 46009	 0	 0	 0	 
-1	 -60637	 31015	 37013	 39014	 45013	 0	 0	 0	 
1	 -41473	 31011	 37003	 39001	 45001	 0	 0	 0	 
-1	 30891	 32008	 38009	 40011	 46011	 0	 0	 0	 
1	 37940	 32010	 38005	 40004	 46004	 0	 0	 0	 
1	 -71782	 31018	 37009	 39007	 45006	 0	 0	 0	 
-1	 -30618	 31008	 37008	 39010	 45010	 0	 0	 0	 
1	 76135	 32019	 38010	 40007	 46007	 0	 0	 0	 
1	 -76698	 31019	 37012	 39010	 45010	 0	 0	 0	 
1	 62466	 32016	 38005	 40001	 46002	 0	 0	 0	 
-1	 65023	 32016	 38014	 40016	 46015	 0	 0	 0	 
-1	 -52479	 31013	 37013	 39016	 45015	 0	 0	 0	 
1	 -55416	 31014	 37009	 39008	 45008	 0	 0	 0	 
1	 -71766	 31018	 37009	 39006	 45006	 0	 0	 0	 
-1	 -52463	 31013	 37013	 39015	 45015	 0	 0	 0	 
-1	 21847	 32006	 38006	 40006	 46007	 0	 0	 0	 
1	 -54307	 31014	 37005	 39003	 45003	 0	 0	 0	 
1	 37667	 32010	 38004	 40003	 46003	 0	 0	 0	 
-1	 30618	 32008	 38008	 40010	 46010	 0	 0	 0	 
-1	 35277	 32009	 38010	 40013	 46013	 0	 0	 0	 
-1	 -30329	 31008	 37007	 39008	 45009	 0	 0	 0	 
-1	 -31744	 31008	 37012	 39016	 45016	 0	 0	 0	 
1	 41474	 32011	 38003	 40001	 46002	 0	 0	 0	 
1	 59495	 32015	 38009	 40007	 46007	 0	 0	 0	 
1	 -75861	 31019	 37009	 39006	 45005	 0	 0	 0	 
-1	 65006	 32016	 38014	 40015	 46014	 0	 0	 0	 
-1	 52463	 32013	 38013	 40015	 46015	 0	 0	 0	 
-1	 30601	 32008	 38008	 40009	 46009	 0	 0	 0	 
-1	 -30908	 31008	 37009	 39012	 45012	 0	 0	 0	 
1	 -45842	 31012	 37004	 39002	 45002	 0	 0	 0	 
-1	 -39356	 31010	 37010	 39012	 45012	 0	 0	 0	 
-1	 -22137	 31006	 37007	 39008	 45009	 0	 0	 0	 
1	 -66834	 31017	 37006	 39002	 45002	 0	 0	 0	 
1	 59239	 32015	 38008	 40007	 46007	 0	 0	 0	 
1	 70930	 32018	 38006	 40002	 46002	 0	 0	 0	 
1	 50774	 32013	 38007	 40006	 46006	 0	 0	 0	 
-1	 43434	 32011	 38010	 40011	 46010	 0	 0	 0	 
-1	 -35550	 31009	 37011	 39014	 45014	 0	 0	 0	 
1	 59785	 32015	 38010	 40009	 46009	 0	 0	 0	 
1	 -72056	 31018	 37010	 39008	 45008	 0	 0	 0	 
1	 -33298	 31009	 37003	 39002	 45002	 0	 0	 0	 
-1	 -26812	 31007	 37009	 39012	 45012	 0	 0	 0	 
-1	 -27085	 31007	 37010	 39013	 45013	 0	 0	 0	 
1	 58659	 32015	 38006	 40003	 46003	 0	 0	 0	 
1	 -72329	 31018	 37011	 39009	 45009	 0	 0	 0	 
1	 -37924	 31010	 37005	 39003	 45004	 0	 0	 0	 
1	 -72619	 31018	 37012	 39011	 45011	 0	 0	 0	 
-1	 -27102	 31007	 37010	 39014	 45014	 0	 0	 0	 
-1	 35243	 32009	 38010	 40011	 46011	 0	 0	 0	 
1	 -64154	 31016	 37011	 39010	 45010	 0	 0	 0	 
-1	 -56831	 31014	 37014	 39016	 45015	 0	 0	 0	 
1	 -59512	 31015	 37009	 39008	 45008	 0	 0	 0	 
-1	 -48094	 31012	 37012	 39014	 45014	 0	 0	 0	 
-1	 47820	 32012	 38011	 40013	 46012	 0	 0	 0	 
1	 45843	 32012	 38004	 40002	 46003	 0	 0	 0	 
-1	 31727	 32008	 38012	 40015	 46015	 0	 0	 0	 
-1	 -22716	 31006	 37009	 39012	 45012	 0	 0	 0	 
-1	 22717	 32006	 38009	 40012	 46013	 0	 0	 0	 
1	 -71203	 31018	 37007	 39003	 45003	 0	 0	 0	 
-1	 52446	 32013	 38013	 40014	 46014	 0	 0	 0	 
-1	 51627	 32013	 38010	 40011	 46011	 0	 0	 0	 
-1	 34681	 32009	 38008	 40008	 46009	 0	 0	 0	 
-1	 30312	 32008	 38007	 40007	 46008	 0	 0	 0	 
-1	 27069	 32007	 38010	 40012	 46013	 0	 0	 0	 
-1	 -27086	 31007	 37010	 39013	 45014	 0	 0	 0	 
1	 -75878	 31019	 37009	 39007	 45006	 0	 0	 0	 
1	 -58966	 31015	 37007	 39006	 45006	 0	 0	 0	 
1	 -37668	 31010	 37004	 39003	 45004	 0	 0	 0	 
-1	 60910	 32015	 38014	 40015	 46014	 0	 0	 0	 
-1	 -30875	 31008	 37009	 39010	 45011	 0	 0	 0	 
1	 54307	 32014	 38005	 40003	 46003	 0	 0	 0	 
1	 76152	 32019	 38010	 40008	 46008	 0	 0	 0	 
-1	 25960	 32007	 38006	 40007	 46008	 0	 0	 0	 
-1	 -35277	 31009	 37010	 39013	 45013	 0	 0	 0	 
1	 -68266	 31017	 37011	 39011	 45010	 0	 0	 0	 
-1	 -60910	 31015	 37014	 39015	 45014	 0	 0	 0	 
-1	 -27375	 31007	 37011	 39015	 45015	 0	 0	 0	 
-1	 -21880	 31006	 37006	 39008	 45008	 0	 0	 0	 
1	 50501	 32013	 38006	 40005	 46005	 0	 0	 0	 
1	 33298	 32009	 38003	 40002	 46002	 0	 0	 0	 
-1	 -31164	 31008	 37010	 39012	 45012	 0	 0	 0	 
-1	 -38520	 31010	 37007	 39008	 45008	 0	 0	 0	 
1	 76168	 32019	 38010	 40009	 46008	 0	 0	 0	 
1	 -67686	 31017	 37009	 39007	 45006	 0	 0	 0	 
-1	 -22717	 31006	 37009	 39012	 45013	 0	 0	 0	 
-1	 -39902	 31010	 37012	 39014	 45014	 0	 0	 0	 
1	 -63317	 31016	 37008	 39006	 45005	 0	 0	 0	 
1	 72618	 32018	 38012	 40011	 46010	 0	 0	 0	 
-1	 -21864	 31006	 37006	 39007	 45008	 0	 0	 0	 
1	 -46661	 31012	 37007	 39005	 45005	 0	 0	 0	 
1	 -71220	 31018	 37007	 39004	 45004	 0	 0	 0	 
1	 71782	 32018	 38009	 40007	 46006	 0	 0	 0	 
-1	 -39646	 31010	 37011	 39014	 45014	 0	 0	 0	 
1	 50757	 32013	 38007	 40005	 46005	 0	 0	 0	 
1	 -63881	 31016	 37010	 39009	 45009	 0	 0	 0	 
-1	 -64750	 31016	 37013	 39015	 45014	 0	 0	 0	 
1	 -37940	 31010	 37005	 39004	 45004	 0	 0	 0	 
-1	 -48383	 31012	 37013	 39016	 45015	 0	 0	 0	 
-1	 -43742	 31011	 37011	 39014	 45014	 0	 0	 0	 
-1	 -47821	 31012	 37011	 39013	 45013	 0	 0	 0	 
1	 -72055	 31018	 37010	 39008	 45007	 0	 0	 0	 
1	 46662	 32012	 38007	 40005	 46006	 0	 0	 0	 
-1	 44014	 32011	 38012	 40015	 46014	 0	 0	 0	 
1	 58932	 32015	 38007	 40004	 46004	 0	 0	 0	 
-1	 -26795	 31007	 37009	 39011	 45011	 0	 0	 0	 
-1	 43998	 32011	 38012	 40014	 46014	 0	 0	 0	 
-1	 -35244	 31009	 37010	 39011	 45012	 0	 0	 0	 
1	 -76151	 31019	 37010	 39008	 45007	 0	 0	 0	 
1	 50758	 32013	 38007	 40005	 46006	 0	 0	 0	 
1	 -67413	 31017	 37008	 39006	 45005	 0	 0	 0	 
-1	 -34424	 31009	 37007	 39008	 45008	 0	 0	 0	 
1	 -76442	 31019	 37011	 39010	 45010	 0	 0	 0	 
1	 -55126	 31014	 37008	 39006	 45006	 0	 0	 0	 
1	 45842	 32012	 38004	 40002	 46002	 0	 0	 0	 
1	 -58386	 31015	 37005	 39002	 45002	 0	 0	 0	 
-1	 35549	 32009	 38011	 40014	 46013	 0	 0	 0	 
1	 49938	 32013	 38004	 40002	 46002	 0	 0	 0	 
-1	 -30039	 31008	 37006	 39006	 45007	 0	 0	 0	 
