-60927	851	510.711
-56831	611	857.585
-56575	291	437.215
-56559	654	753.492
-56558	2319	2113.62
-56542	1249	734.945
-56286	79	63.4339
-56285	1995	793.278
-56269	1401	334.239
-56268	746	109.425
-55996	189	12.3144
-52479	223	429.386
-52463	269	445.667
-52462	561	711.128
-52446	70	73.6517
-52206	35	51.5726
-52190	508	583.766
-52189	1074	934.781
-52173	1388	911.053
-52172	364	152.526
-51917	101	91.6091
-51916	1036	496.364
-51900	2379	624.421
-51899	872	138.388
-51883	169	12.9778
-51627	600	59.0354
-48367	29	39.7383
-48110	54	70.0298
-48077	67	54.9936
-47821	169	159.854
-47820	197	173.91
-47804	622	381.771
-47803	137	62.2929
-47548	32	37.6236
-47547	148	87.2076
-47531	1379	411.752
-47530	266	38.9854
-47514	407	42.906
-47258	317	37.5701
-44014	21	23.6412
-43741	7	13.8105
-43725	55	31.1218
-43708	32	20.8428
-43452	31	22.7946
-43451	25	22.7985
-43435	145	85.1242
-43162	207	79.6863
-43145	94	16.3522
-39919	16	23.5503
-39629	26	12.4392
-39356	33	12.2134
