33282	3551	1701.83
33298	42	12.3305
37378	1991	2115.13
37634	698	782.854
37650	420	356.297
37651	3696	2352.52
37667	902	373.09
37668	423	85.19
37923	53	34.9479
37924	2065	590.191
37941	294	19.9252
41473	32	44.8927
41474	71	109.692
41729	5	13.5477
41730	348	479.148
41746	160	243.972
41747	605	724.615
41763	20	22.8892
42003	98	137.561
42019	407	383.985
42020	1060	830.168
42036	789	434.699
42037	241	68.7894
42292	35	24.087
42293	820	314.249
42309	924	195.165
42310	386	48.181
45825	8	17.0756
45842	30	51.5848
45843	22	28.2216
46098	3	8.00679
46099	101	160.049
46115	128	140.807
46116	198	214.554
46132	52	50.2166
46388	192	214.708
46389	335	254.684
46405	576	318.125
46406	148	41.4305
46661	21	22.0982
46662	254	100.159
46678	929	200.322
46679	188	27.0168
46695	114	8.99664
46951	135	16.6563
49938	4	7.82016
50194	5	12.3803
50211	16	25.8428
50468	12	12.5961
50484	52	44.3162
50485	35	46.1982
50501	25	20.3738
50757	45	42.5589
50758	35	21.3831
50774	169	108.435
50775	25	14.0434
51047	289	78.2456
51064	85	12.2626
54017	10	11.4703
54290	7	16.7015
54564	12	21.6811
54580	11	9.71899
55143	29	12.2494
55416	29	8.62858
58659	9	12.8702
58949	13	9.21747
