35260	19	17.4404
39066	34	20.1761
43162	205	73.9006
43435	108	65.4274
43452	34	33.5073
43708	30	22.3577
43725	36	30.4832
44015	14	36.413
47258	318	36.5488
47514	389	50.4919
47530	223	27.374
47531	1401	397.261
47547	134	92.3713
47548	22	25.1284
47803	146	58.6985
47804	640	403.437
47820	198	193.705
47821	182	222.713
48077	91	100.42
48093	111	104.357
48094	98	164.599
48110	37	86.2634
48366	24	19.527
48367	36	60.1044
48383	34	37.1888
51627	544	54.1457
51883	221	19.9239
51899	947	125.581
51900	2478	641.236
51916	1026	523.172
51917	57	39.987
52172	462	158.762
52173	1391	931.527
52189	1029	846.984
52190	510	577.352
52206	27	45.9258
52446	78	87.4781
52462	611	818.599
52463	209	354.691
52479	242	481.049
56268	773	97.7859
56269	1472	352.178
56285	1941	757.428
56286	46	31.8278
56542	1222	720.465
56558	2331	2044.52
56559	588	691.209
56575	286	452.292
56831	649	922.226
60910	172	32.6069
