-56559	15	0.021742
-52189	39	0.0596817
-52173	96	0.118323
-52172	26	0.0256969
-51916	79	0.106402
-51900	181	0.246831
-51899	57	0.063931
-51627	76	0.0889292
-47821	24	0.0509338
-47820	37	0.076983
-47804	167	0.294436
-47803	45	0.0751398
-47548	19	0.0414741
-47547	71	0.12601
-47531	533	0.808655
-47530	112	0.143571
-47514	196	0.289839
-47258	356	0.483298
-47241	85	0.0730847
-44288	9	0.0151819
-44287	18	0.0424669
-44015	33	0.0690693
-44014	16	0.0205485
-43998	44	0.0786513
-43742	8	0.0204918
-43741	14	0.0169301
-43725	68	0.144482
-43724	20	0.0345609
-43708	28	0.0550935
-43452	98	0.194468
-43451	28	0.0541723
-43435	345	0.764056
-43434	25	0.0447982
-43418	10	0.0250004
-43179	32	0.0626579
-43162	1121	2.12768
-43146	52	0.104622
-43145	712	1.09935
-42889	686	1.03902
-42873	166	0.248539
-42872	431	0.436422
-39936	34	0.0620864
-39935	61	0.109487
-39919	151	0.261479
-39918	47	0.0815751
-39902	17	0.0429955
-39646	182	0.339749
-39645	43	0.0611054
-39630	4	0.0116333
-39629	168	0.30258
-39373	46	0.0888533
-39372	18	0.0265244
-39356	298	0.567614
-39355	10	0.0154573
-39340	10	0.0243888
-39339	146	0.301262
-39083	304	0.619651
-39082	3	0.0130587
-39067	48	0.13278
-39066	705	1.46511
-39050	48	0.103501
-39049	25	0.067532
-38810	35	0.105734
-38794	103	0.203698
-38793	1561	3.50796
-38777	648	1.35554
-38776	1433	2.45676
-38520	1203	2.02099
-38504	1080	1.52306
-38503	952	1.1129
-38487	46	0.0471783
-38231	38	0.0425821
-35840	88	0.218244
-35839	55	0.143219
-35823	153	0.381407
-35822	6	0.0253053
-35567	83	0.223285
-35566	53	0.137507
-35551	6	0.0205418
-35550	316	0.777124
-35549	28	0.0733335
-35533	104	0.261628
-35277	340	0.746227
-35276	10	0.0247504
-35261	32	0.0902315
-35260	493	1.15731
-35244	6	0.0219707
-35243	12	0.0216105
-35004	81	0.203719
-35003	6	0.0177763
-34988	81	0.20147
-34987	731	1.64622
-34971	178	0.428172
-34970	404	0.930748
-34714	673	1.53245
-34698	391	0.911155
-34697	1510	3.58439
-34681	477	1.08626
-34680	43	0.0891154
-34441	9	0.0279573
-34425	426	0.980102
-34424	2251	4.93249
-34408	2009	4.14031
-34407	1924	3.38041
-34151	748	1.52772
-34135	2159	3.33181
-34134	963	1.20919
-34118	250	0.299038
-33862	103	0.101206
-33861	18	0.0229275
-31744	57	0.163684
-31743	22	0.061699
-31727	18	0.0619487
-31472	6	0.0198838
-31471	154	0.513408
-31470	9	0.0231292
-31455	11	0.035252
-31454	178	0.515359
-31198	81	0.237307
-31197	10	0.0240122
-31181	352	0.924582
-31180	7	0.0238493
-31165	50	0.138379
-31164	131	0.325161
-30909	19	0.0728538
-30908	297	0.846943
-30892	152	0.441988
-30891	500	1.35443
-30875	41	0.114618
-30874	6	0.0193092
-30635	28	0.0691862
-30619	185	0.51395
-30618	712	2.00387
-30602	474	1.35155
-30601	427	1.04318
-30346	10	0.0286496
-30345	424	1.21309
-30329	872	2.34146
-30328	1255	3.37782
-30312	1029	2.7127
-30311	14	0.0307962
-30056	619	1.68831
-30055	1632	4.02768
-30039	2680	6.17817
-30038	1174	2.44285
-30022	129	0.214121
-29782	212	0.449703
-29766	2159	4.03586
-29765	429	0.60359
-29749	378	0.50485
-29493	73	0.117444
-29476	12	0.0168948
-27376	11	0.0406894
-27375	89	0.24953
-27374	6	0.0160221
-27359	11	0.0255811
-27358	23	0.0791872
-27103	13	0.0292939
-27102	100	0.315959
-27085	119	0.328508
-26829	24	0.0796676
-26813	60	0.166468
-26812	213	0.62678
-26796	105	0.300137
-26795	79	0.229148
-26540	13	0.0355278
-26539	154	0.446143
-26523	186	0.523448
-26522	327	0.911901
-26506	111	0.303024
-26266	5	0.0217571
-26250	199	0.548533
-26249	372	1.09358
-26233	578	1.65802
-26232	305	0.767681
-26216	11	0.0322888
-25977	10	0.0273958
-25976	138	0.3841
-25960	909	2.48773
-25959	507	1.31559
-25943	968	2.42387
-25942	8	0.0193403
-25687	490	1.27287
-25686	524	1.24583
-25670	1996	4.71134
-25669	299	0.624428
-25653	251	0.478992
-25414	4	0.0175558
-25413	12	0.0313364
-25397	1160	2.28612
-25396	39	0.0602686
-25380	289	0.453501
-25124	49	0.067489
-25107	18	0.0241941
-23023	12	0.0424736
-23007	14	0.0360947
-23006	51	0.136892
-22990	11	0.0413761
-22989	10	0.0365683
-22734	12	0.0353651
-22733	39	0.110348
-22717	23	0.0850189
-22716	56	0.143088
-22700	11	0.0261254
-22460	7	0.0202538
-22444	69	0.195767
-22443	114	0.308459
-22427	101	0.302031
-22426	37	0.0866692
-22171	14	0.0331485
-22170	64	0.188998
-22154	192	0.536077
-22153	130	0.380878
-22137	129	0.351959
-21881	140	0.402768
-21880	134	0.378178
-21864	485	1.3457
-21863	110	0.31194
-21847	57	0.147615
-21608	14	0.0425202
-21607	15	0.0437719
-21591	647	1.73417
-21590	123	0.310226
-21574	663	1.68762
-21318	320	0.796389
-21317	55	0.153631
-21302	12	0.0210421
-21301	1046	2.43499
-21285	40	0.0846565
-21284	196	0.406788
-21029	7	0.0206245
-21028	469	0.949149
-21012	63	0.119647
-21011	138	0.226583
-20755	14	0.0237381
-18927	9	0.0296312
-18911	7	0.0144337
-18910	10	0.0219521
-18638	7	0.0273676
-18637	20	0.0637011
-18621	13	0.0379057
-18620	7	0.0132334
-18364	16	0.0374043
-18348	25	0.0751646
-18347	22	0.0693335
-18331	17	0.0511756
-18075	37	0.0857265
-18074	27	0.057263
-18058	60	0.161957
-18057	22	0.0733381
-18041	9	0.014401
-17802	10	0.0262488
-17801	7	0.02198
-17785	127	0.385269
-17784	25	0.075674
-17768	108	0.266107
-17512	82	0.255083
-17511	23	0.0576945
-17496	10	0.0296845
-17495	294	0.790159
-17494	15	0.0261598
-17479	11	0.023472
-17478	65	0.171689
-17239	7	0.0206708
-17223	9	0.0209043
-17222	284	0.703917
-17206	21	0.0490402
-17205	308	0.742043
-16949	86	0.20113
-16933	53	0.143274
-16932	357	0.831946
-16916	73	0.161142
-16915	46	0.0925512
-16660	6	0.015698
-16659	111	0.223825
-14542	8	0.0208802
-14541	5	0.0145333
-14525	4	0.0123061
-14252	8	0.0183024
-13979	18	0.0305951
-13962	13	0.026124
-13961	5	0.0140126
-13706	14	0.0412743
-13689	42	0.0932935
-13688	14	0.0252601
-13672	9	0.0280168
-13433	5	0.0185477
-13416	58	0.138576
-13399	95	0.22389
-13143	32	0.0668738
-13127	10	0.0186409
-13126	119	0.25033
-13110	18	0.0393787
-13109	45	0.0921547
-12854	8	0.0145426
-12853	94	0.225153
-12837	36	0.103663
-12836	102	0.209354
-12580	17	0.0260017
-12564	44	0.10103
-12563	103	0.214035
-12547	46	0.085405
-12546	11	0.0160045
-12290	26	0.0513104
-9882	4	0.0120241
-9610	14	0.0450466
-9593	22	0.0577291
-9320	31	0.0768207
-9303	26	0.0456957
-9047	25	0.0490094
-9031	7	0.0235605
-9030	52	0.107175
-9014	7	0.0133275
-8774	8	0.0140082
-8758	9	0.0194548
-8757	54	0.104738
-8741	23	0.0429141
-8484	29	0.0618947
-8468	21	0.0408949
-8467	29	0.0634254
-8195	22	0.0386723
-8194	12	0.0239843
-5497	4	0.0115298
-5224	10	0.0118051
-5207	4	0.0118554
-4951	15	0.0276779
-4935	5	0.0117597
-4934	25	0.0535981
-4678	8	0.0154251
-4662	12	0.0193984
-4661	27	0.0347329
-4645	15	0.0294046
-4388	24	0.0412935
-4372	10	0.0202196
-855	3	0.0134086
-582	7	0.0116501
-565	15	0.0338764
-293	12	0.0299827
-292	13	0.0234815
-276	11	0.0116708
-3	10	0.0126592
