-58659	12	6.17942
-58386	8	7.01917
-55143	31	6.50596
-55126	24	6.54892
-54853	27	6.36444
-54580	22	10.8496
-54290	8	6.05346
-51064	86	5.49923
-51047	330	40.4378
-50774	238	42.973
-50758	37	5.74254
-50757	58	22.674
-50501	29	7.56655
-50485	35	11.7314
-50484	41	19.6505
-50211	28	12.8388
-50195	20	6.6837
-50194	8	7.39031
-49922	16	10.4879
-46951	165	5.20773
-46679	137	7.13929
-46678	1191	109.33
-46662	284	48.0518
-46661	72	15.5961
-46406	115	11.1916
-46405	777	171.534
-46389	339	106.478
-46388	330	121.171
-46132	88	35.4171
-46116	176	86.7542
-46115	148	72.4437
-46099	101	66.8702
-45843	15	8.78066
-45842	42	31.2767
-45826	53	35.1184
-45825	18	11.1242
-42310	345	16.2412
-42309	1276	114.806
-42293	915	132.687
-42292	117	30.1726
-42037	177	19.0978
-42036	1090	252.591
-42020	1051	335.271
-42019	618	247.432
-42003	89	54.1036
-41763	46	17.0085
-41747	696	325.94
-41746	312	160.923
-41730	422	267.779
-41729	14	9.34479
-41474	52	31.6564
-41473	104	82.3178
-37941	277	7.37503
-37924	2361	271.096
-37923	188	36.7426
-37668	305	19.801
-37667	1473	221.23
-37651	4112	943.945
-37650	1076	349.635
-37634	735	297.138
-37378	2303	949.012
-37377	331	185.957
-33282	4330	831.806
