-56831	703	399.967
-56575	403	223.211
-56559	840	388.911
-56558	2944	1051.49
-56542	1514	376.57
-56286	119	41.4106
-56285	2512	433.866
-56269	1724	173.757
-56268	939	43.0423
-52479	281	196.577
-52463	296	192.407
-52462	678	359.484
-52446	93	38.2044
-52206	43	30.6119
-52190	693	358.955
-52189	1310	443.642
-52173	1758	458.205
-52172	414	53.452
-51917	107	32.2755
-51916	1305	226.449
-51900	3009	326.959
-51899	1187	72.4885
-51883	274	8.59338
-51627	702	28.7643
-48367	50	26.1521
-48110	47	36.9469
-48077	81	30.5409
-47821	212	95.4635
-47820	216	82.0722
-47804	793	221.228
-47803	195	30.5652
-47548	32	13.9499
-47547	187	40.1996
-47531	1669	193.016
-47530	302	16.019
-47514	501	23.8065
-47258	370	17.7231
-44287	26	13.4693
-43998	25	14.4462
-43725	64	17.5332
-43708	47	13.0407
-43452	53	16.6438
-43435	168	42.545
-43162	276	46.4653
-43145	113	7.94876
-39919	11	8.91546
-39902	19	7.74623
-39629	36	7.21766
-35550	12	7.25452
